"sales_id","order_id","order_date","year","month","month_name","quarter","year_month","product_id","product_name","category","customer_id","customer_name","segment","region_id","region_name","country","units","sales_amount","cost_amount","profit_margin"
"2991","CA-2016-139010","2016-02-21",2016,2,"Feb",1,"2016-02","TEC-AC-10004227","SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card","Technology","MC-17635","Matthew Clasen","Corporate","REG-WEST","West","United States",1,"12.99","12.21","0.06004618937644341801"
"2992","CA-2016-139010","2016-02-21",2016,2,"Feb",1,"2016-02","OFF-BI-10000174","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","Office Supplies","MC-17635","Matthew Clasen","Corporate","REG-WEST","West","United States",4,"18.56","12.06","0.35021551724137931034"
"2993","CA-2016-139010","2016-02-21",2016,2,"Feb",1,"2016-02","OFF-ST-10001809","Fellowes Officeware Wire Shelving","Office Supplies","MC-17635","Matthew Clasen","Corporate","REG-WEST","West","United States",5,"449.15","440.17","0.01999332071690971836"
"2994","CA-2016-139010","2016-02-21",2016,2,"Feb",1,"2016-02","OFF-BI-10002309","Avery Heavy-Duty EZD  Binder With Locking Rings","Office Supplies","MC-17635","Matthew Clasen","Corporate","REG-WEST","West","United States",7,"31.25","20.31","0.35008000000000000000"
"2995","CA-2016-134376","2016-10-02",2016,10,"Oct",4,"2016-10","OFF-AP-10004532","Kensington 6 Outlet Guardian Standard Surge Protector","Office Supplies","TT-21265","Tim Taslimi","Corporate","REG-EAST","East","United States",3,"61.44","44.85","0.27001953125000000000"
"2996","CA-2017-147291","2017-03-11",2017,3,"Mar",1,"2017-03","OFF-BI-10003091","GBC DocuBind TL200 Manual Binding Machine","Office Supplies","MJ-17740","Max Jones","Consumer","REG-CENTRAL","Central","United States",4,"895.92","474.84","0.46999732118939190999"
"2997","CA-2016-112893","2016-09-09",2016,9,"Sep",3,"2016-09","OFF-BI-10004654","Avery Binding System Hidden Tab Executive Style Index Sets","Office Supplies","AT-10735","Annie Thurman","Consumer","REG-WEST","West","United States",4,"55.36","36.68","0.33742774566473988439"
"2998","US-2014-150532","2014-07-14",2014,7,"Jul",3,"2014-07","OFF-ST-10000760","Eldon Fold 'N Roll Cart System","Office Supplies","PB-19150","Philip Brown","Consumer","REG-WEST","West","United States",5,"55.92","49.63","0.11248211731044349070"
"2999","CA-2014-138317","2014-06-21",2014,6,"Jun",2,"2014-06","OFF-EN-10001539","Staple envelope","Office Supplies","NW-18400","Natalie Webber","Consumer","REG-EAST","East","United States",4,"24.90","16.49","0.33775100401606425703"
"3000","CA-2014-138317","2014-06-21",2014,6,"Jun",2,"2014-06","FUR-FU-10000550","Stacking Trays by OIC","Furniture","NW-18400","Natalie Webber","Consumer","REG-EAST","East","United States",1,"3.98","3.34","0.16080402010050251256"
"3001","CA-2014-138317","2014-06-21",2014,6,"Jun",2,"2014-06","TEC-AC-10003628","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","Technology","NW-18400","Natalie Webber","Consumer","REG-EAST","East","United States",4,"95.97","67.18","0.29998958007710742941"
"3002","CA-2014-138317","2014-06-21",2014,6,"Jun",2,"2014-06","TEC-MA-10004521","Epson Perfection V600 Photo Scanner","Technology","NW-18400","Natalie Webber","Consumer","REG-EAST","East","United States",3,"206.99","379.48","-0.83332528141456108991"
"3003","CA-2014-138317","2014-06-21",2014,6,"Jun",2,"2014-06","OFF-AP-10003860","Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection","Office Supplies","NW-18400","Natalie Webber","Consumer","REG-EAST","East","United States",2,"44.42","40.53","0.08757316524088248537"
"3004","CA-2014-138317","2014-06-21",2014,6,"Jun",2,"2014-06","OFF-BI-10000069","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","Office Supplies","NW-18400","Natalie Webber","Consumer","REG-EAST","East","United States",2,"9.01","16.21","-0.79911209766925638180"
"3005","CA-2015-130610","2015-07-05",2015,7,"Jul",3,"2015-07","OFF-BI-10003655","Durable Pressboard Binders","Office Supplies","VP-21730","Victor Preis","Home Office","REG-CENTRAL","Central","United States",5,"19.00","10.07","0.47000000000000000000"
"3006","CA-2017-104381","2017-12-16",2017,12,"Dec",4,"2017-12","OFF-BI-10001628","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity","Office Supplies","RD-19810","Ross DeVincentis","Home Office","REG-EAST","East","United States",4,"33.38","22.95","0.31246255242660275614"
"3007","CA-2016-131499","2016-09-08",2016,9,"Sep",3,"2016-09","OFF-AP-10003779","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection","Office Supplies","MG-17875","Michael Grace","Home Office","REG-EAST","East","United States",1,"207.48","145.24","0.29998072103335261230"
"3008","CA-2014-148761","2014-05-17",2014,5,"May",2,"2014-05","OFF-BI-10000666","Surelock Post Binders","Office Supplies","PA-19060","Pete Armstrong","Home Office","REG-CENTRAL","Central","United States",3,"91.68","45.84","0.50000000000000000000"
"3009","CA-2017-116519","2017-10-13",2017,10,"Oct",4,"2017-10","OFF-AP-10000828","Avanti 4.4 Cu. Ft. Refrigerator","Office Supplies","CR-12730","Craig Reiter","Consumer","REG-EAST","East","United States",5,"904.90","651.53","0.27999778981102884297"
"3010","CA-2014-130729","2014-10-24",2014,10,"Oct",4,"2014-10","OFF-BI-10002706","Avery Premier Heavy-Duty Binder with Round Locking Rings","Office Supplies","AA-10375","Allen Armold","Consumer","REG-WEST","West","United States",3,"34.27","23.13","0.32506565509191712868"
"3011","CA-2016-124772","2016-12-05",2016,12,"Dec",4,"2016-12","FUR-FU-10004748","Howard Miller 16"" Diameter Gallery Wall Clock","Furniture","JG-15160","James Galang","Consumer","REG-SOUTH","South","United States",3,"191.82","117.01","0.39000104264414555312"
"3012","CA-2016-115525","2016-07-25",2016,7,"Jul",3,"2016-07","OFF-AP-10000026","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","Office Supplies","RR-19525","Rick Reed","Corporate","REG-EAST","East","United States",5,"243.88","216.44","0.11251435132032146958"
"3013","CA-2017-134845","2017-04-17",2017,4,"Apr",2,"2017-04","OFF-BI-10000773","Insertable Tab Post Binder Dividers","Office Supplies","SR-20425","Sharelle Roach","Home Office","REG-WEST","West","United States",5,"12.03","21.25","-0.76641729010806317539"
"3014","CA-2017-134845","2017-04-17",2017,4,"Apr",2,"2017-04","TEC-MA-10000822","Lexmark MX611dhe Monochrome Laser Printer","Technology","SR-20425","Sharelle Roach","Home Office","REG-WEST","West","United States",5,"2549.99","5949.97","-1.3333307189439959"
"3015","CA-2017-134845","2017-04-17",2017,4,"Apr",2,"2017-04","OFF-BI-10001543","GBC VeloBinder Manual Binding System","Office Supplies","SR-20425","Sharelle Roach","Home Office","REG-WEST","West","United States",2,"21.59","37.43","-0.73367299675775822140"
"3016","CA-2017-134845","2017-04-17",2017,4,"Apr",2,"2017-04","OFF-BI-10003355","Cardinal Holdit Business Card Pockets","Office Supplies","SR-20425","Sharelle Roach","Home Office","REG-WEST","West","United States",6,"8.96","15.54","-0.73437500000000000000"
"3017","CA-2017-134845","2017-04-17",2017,4,"Apr",2,"2017-04","OFF-PA-10002005","Xerox 225","Office Supplies","SR-20425","Sharelle Roach","Home Office","REG-WEST","West","United States",4,"20.74","13.48","0.35004821600771456123"
"3018","US-2015-138919","2015-09-17",2015,9,"Sep",3,"2015-09","FUR-TA-10004154","Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer","Furniture","LS-16975","Lindsay Shagiari","Home Office","REG-EAST","East","United States",2,"344.22","447.49","-0.30001162047527743885"
"3019","US-2016-160528","2016-08-23",2016,8,"Aug",3,"2016-08","OFF-ST-10002743","SAFCO Boltless Steel Shelving","Office Supplies","MH-18115","Mick Hernandez","Home Office","REG-CENTRAL","Central","United States",8,"727.30","900.03","-0.23749484394335212430"
"3020","US-2016-160528","2016-08-23",2016,8,"Aug",3,"2016-08","FUR-FU-10004973","Flat Face Poster Frame","Furniture","MH-18115","Mick Hernandez","Home Office","REG-CENTRAL","Central","United States",3,"22.61","32.78","-0.44980097302078726227"
"3021","US-2016-160528","2016-08-23",2016,8,"Aug",3,"2016-08","TEC-AC-10002842","WD My Passport Ultra 2TB Portable External Hard Drive","Technology","MH-18115","Mick Hernandez","Home Office","REG-CENTRAL","Central","United States",7,"666.40","699.72","-0.05000000000000000000"
"3022","CA-2015-123568","2015-11-08",2015,11,"Nov",4,"2015-11","OFF-FA-10002701","Alliance Rubber Bands","Office Supplies","SC-20095","Sanjit Chand","Consumer","REG-WEST","West","United States",3,"5.04","4.84","0.03968253968253968254"
"3023","CA-2015-123568","2015-11-08",2015,11,"Nov",4,"2015-11","OFF-PA-10001125","Xerox 1988","Office Supplies","SC-20095","Sanjit Chand","Consumer","REG-WEST","West","United States",3,"92.94","51.12","0.44996772111039380245"
"3024","CA-2015-123568","2015-11-08",2015,11,"Nov",4,"2015-11","FUR-FU-10004090","Executive Impressions 14"" Contract Wall Clock","Furniture","SC-20095","Sanjit Chand","Consumer","REG-WEST","West","United States",3,"66.69","44.68","0.33003448792922477133"
"3025","CA-2015-123568","2015-11-08",2015,11,"Nov",4,"2015-11","OFF-BI-10001510","Deluxe Heavy-Duty Vinyl Round Ring Binder","Office Supplies","SC-20095","Sanjit Chand","Consumer","REG-WEST","West","United States",5,"91.68","63.03","0.31250000000000000000"
"3026","CA-2017-124674","2017-11-17",2017,11,"Nov",4,"2017-11","FUR-BO-10002202","Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors","Furniture","JB-16000","Joy Bell-","Consumer","REG-CENTRAL","Central","United States",2,"327.73","342.19","-0.04412168553382357428"
"3027","CA-2015-164441","2015-11-08",2015,11,"Nov",4,"2015-11","OFF-BI-10001922","Storex Dura Pro Binders","Office Supplies","AC-10450","Amy Cox","Consumer","REG-EAST","East","United States",11,"52.27","34.63","0.33747847713793763153"
"3028","CA-2015-164441","2015-11-08",2015,11,"Nov",4,"2015-11","OFF-PA-10001667","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","Office Supplies","AC-10450","Amy Cox","Consumer","REG-EAST","East","United States",3,"17.94","9.87","0.44983277591973244147"
"3029","CA-2017-169054","2017-04-22",2017,4,"Apr",2,"2017-04","FUR-FU-10001488","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","Furniture","MO-17800","Meg O'Connel","Home Office","REG-EAST","East","United States",3,"254.35","254.35","0.00000000000000000000"
"3030","CA-2014-106719","2014-08-24",2014,8,"Aug",3,"2014-08","OFF-BI-10002799","SlimView Poly Binder, 3/8""","Office Supplies","RB-19645","Robert Barroso","Corporate","REG-WEST","West","United States",2,"8.29","5.59","0.32569360675512665862"
"3031","CA-2017-116855","2017-12-17",2017,12,"Dec",4,"2017-12","FUR-CH-10003846","Hon Valutask Swivel Chairs","Furniture","AI-10855","Arianne Irving","Consumer","REG-SOUTH","South","United States",5,"504.90","424.12","0.15999207763913646267"
"3032","US-2016-164189","2016-03-24",2016,3,"Mar",1,"2016-03","TEC-PH-10003691","BlackBerry Q10","Technology","DR-12880","Dan Reichenbach","Corporate","REG-WEST","West","United States",4,"403.17","377.97","0.06250465064364908103"
"3033","CA-2015-168480","2015-09-21",2015,9,"Sep",3,"2015-09","FUR-BO-10000468","O'Sullivan 2-Shelf Heavy-Duty Bookcases","Furniture","DM-12955","Dario Medina","Corporate","REG-CENTRAL","Central","United States",4,"194.32","163.23","0.15999382461918484973"
"3034","CA-2015-168480","2015-09-21",2015,9,"Sep",3,"2015-09","OFF-AR-10001044","BOSTON Ranger #55 Pencil Sharpener, Black","Office Supplies","DM-12955","Dario Medina","Corporate","REG-CENTRAL","Central","United States",1,"25.99","18.45","0.29011158137745286649"
"3035","US-2016-114293","2016-11-21",2016,11,"Nov",4,"2016-11","FUR-CH-10003833","Novimex Fabric Task Chair","Furniture","JH-16180","Justin Hirsh","Consumer","REG-WEST","West","United States",4,"195.14","207.33","-0.06246797171261658297"
"3036","CA-2017-134173","2017-09-16",2017,9,"Sep",3,"2017-09","OFF-PA-10004355","Xerox 231","Office Supplies","AB-10060","Adam Bellavance","Home Office","REG-EAST","East","United States",4,"20.74","13.48","0.35004821600771456123"
"3037","US-2015-123960","2015-06-11",2015,6,"Jun",2,"2015-06","TEC-AC-10003038","Kingston Digital DataTraveler 16GB USB 2.0","Technology","BD-11605","Brian Dahlen","Consumer","REG-SOUTH","South","United States",6,"53.70","43.50","0.18994413407821229050"
"3038","US-2015-123960","2015-06-11",2015,6,"Jun",2,"2015-06","OFF-BI-10002799","SlimView Poly Binder, 3/8""","Office Supplies","BD-11605","Brian Dahlen","Consumer","REG-SOUTH","South","United States",7,"36.26","19.58","0.46001103143960286817"
"3039","US-2015-123960","2015-06-11",2015,6,"Jun",2,"2015-06","OFF-AR-10003582","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","Office Supplies","BD-11605","Brian Dahlen","Consumer","REG-SOUTH","South","United States",2,"56.30","40.54","0.27992895204262877442"
"3040","US-2015-123960","2015-06-11",2015,6,"Jun",2,"2015-06","OFF-PA-10004451","Xerox 222","Office Supplies","BD-11605","Brian Dahlen","Consumer","REG-SOUTH","South","United States",5,"32.40","16.85","0.47993827160493827160"
"3041","US-2015-123960","2015-06-11",2015,6,"Jun",2,"2015-06","FUR-FU-10004666","DAX Clear Channel Poster Frame","Furniture","BD-11605","Brian Dahlen","Consumer","REG-SOUTH","South","United States",2,"29.16","18.37","0.37002743484224965706"
"3042","CA-2017-101749","2017-10-03",2017,10,"Oct",4,"2017-10","FUR-TA-10001520","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","Furniture","AS-10045","Aaron Smayling","Corporate","REG-WEST","West","United States",3,"171.29","177.71","-0.03748029657306322611"
"3043","US-2016-147991","2016-05-05",2016,5,"May",2,"2016-05","FUR-FU-10004270","Eldon Image Series Desk Accessories, Burgundy","Furniture","ZD-21925","Zuschuss Donatelli","Consumer","REG-SOUTH","South","United States",5,"16.72","13.38","0.19976076555023923445"
"3044","CA-2017-149559","2017-09-11",2017,9,"Sep",3,"2017-09","OFF-PA-10003172","Xerox 1996","Office Supplies","KF-16285","Karen Ferguson","Home Office","REG-WEST","West","United States",2,"12.96","6.74","0.47993827160493827160"
"3045","CA-2017-149559","2017-09-11",2017,9,"Sep",3,"2017-09","OFF-EN-10002312","#10 Self-Seal White Envelopes","Office Supplies","KF-16285","Karen Ferguson","Home Office","REG-WEST","West","United States",2,"22.18","11.31","0.49008115419296663661"
"3046","CA-2017-149559","2017-09-11",2017,9,"Sep",3,"2017-09","FUR-CH-10002320","Hon Pagoda Stacking Chairs","Furniture","KF-16285","Karen Ferguson","Home Office","REG-WEST","West","United States",8,"2054.27","1797.49","0.12499817453401938401"
"3047","CA-2015-135174","2015-04-30",2015,4,"Apr",2,"2015-04","TEC-PH-10001530","Plantronics Voyager Pro Legend","Technology","BP-11230","Benjamin Patterson","Consumer","REG-EAST","East","United States",5,"1022.97","1278.71","-0.24999755613556604788"
"3048","CA-2017-125290","2017-11-06",2017,11,"Nov",4,"2017-11","OFF-AR-10001216","Newell 339","Office Supplies","CC-12430","Chuck Clark","Home Office","REG-CENTRAL","Central","United States",5,"13.90","10.29","0.25971223021582733813"
"3049","CA-2017-125290","2017-11-06",2017,11,"Nov",4,"2017-11","OFF-PA-10003127","Easy-staple paper","Office Supplies","CC-12430","Chuck Clark","Home Office","REG-CENTRAL","Central","United States",1,"26.38","14.25","0.45981804397270659591"
"3050","CA-2014-137351","2014-09-30",2014,9,"Sep",3,"2014-09","OFF-BI-10003910","DXL Angle-View Binders with Locking Rings by Samsill","Office Supplies","DB-13615","Doug Bickford","Consumer","REG-WEST","West","United States",7,"43.18","29.68","0.31264474293654469662"
"3051","CA-2017-121419","2017-04-02",2017,4,"Apr",2,"2017-04","FUR-TA-10004534","Bevis 44 x 96 Conference Tables","Furniture","TC-21475","Tony Chapman","Home Office","REG-SOUTH","South","United States",2,"411.80","341.79","0.17000971345313258864"
"3052","CA-2017-121419","2017-04-02",2017,4,"Apr",2,"2017-04","TEC-AC-10000892","NETGEAR N750 Dual Band Wi-Fi Gigabit Router","Technology","TC-21475","Tony Chapman","Home Office","REG-SOUTH","South","United States",4,"360.00","230.40","0.36000000000000000000"
"3053","US-2017-148054","2017-10-06",2017,10,"Oct",4,"2017-10","FUR-FU-10003247","36X48 HARDFLOOR CHAIRMAT","Furniture","NZ-18565","Nick Zandusky","Home Office","REG-WEST","West","United States",2,"41.96","39.02","0.07006673021925643470"
"3054","US-2017-148054","2017-10-06",2017,10,"Oct",4,"2017-10","OFF-AP-10004336","Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit","Office Supplies","NZ-18565","Nick Zandusky","Home Office","REG-WEST","West","United States",4,"227.84","161.77","0.28998419943820224719"
"3055","US-2017-148054","2017-10-06",2017,10,"Oct",4,"2017-10","OFF-PA-10001295","Computer Printout Paper with Letter-Trim Perforations","Office Supplies","NZ-18565","Nick Zandusky","Home Office","REG-WEST","West","United States",2,"37.94","19.73","0.47996837111228255140"
"3056","CA-2016-128517","2016-04-09",2016,4,"Apr",2,"2016-04","TEC-PH-10002555","Nortel Meridian M5316 Digital phone","Technology","SW-20350","Sean Wendt","Home Office","REG-CENTRAL","Central","United States",2,"517.90","383.25","0.25999227650125506855"
"3057","CA-2016-128517","2016-04-09",2016,4,"Apr",2,"2016-04","OFF-BI-10000831","Storex Flexible Poly Binders with Double Pockets","Office Supplies","SW-20350","Sean Wendt","Home Office","REG-CENTRAL","Central","United States",2,"5.28","2.85","0.46022727272727272727"
"3058","US-2015-100377","2015-08-28",2015,8,"Aug",3,"2015-08","TEC-CO-10001046","Canon Imageclass D680 Copier / Fax","Technology","TS-21370","Todd Sumrall","Corporate","REG-CENTRAL","Central","United States",5,"2799.96","1924.97","0.31250089286989814140"
"3059","CA-2017-131492","2017-10-19",2017,10,"Oct",4,"2017-10","OFF-EN-10002973","Ampad #10 Peel & Seel Holiday Envelopes","Office Supplies","HH-15010","Hilary Holden","Corporate","REG-WEST","West","United States",2,"8.96","4.66","0.47991071428571428571"
"3060","CA-2017-131492","2017-10-19",2017,10,"Oct",4,"2017-10","OFF-LA-10001641","Avery 518","Office Supplies","HH-15010","Hilary Holden","Corporate","REG-WEST","West","United States",10,"31.50","16.38","0.48000000000000000000"
"3061","CA-2017-131492","2017-10-19",2017,10,"Oct",4,"2017-10","FUR-FU-10003878","Linden 10"" Round Wall Clock, Black","Furniture","HH-15010","Hilary Holden","Corporate","REG-WEST","West","United States",2,"30.56","20.17","0.33998691099476439791"
